# Highest 5000 probability pixels from Results/cumulative_reduced3Dmap-8_set_1.npz
# dec,ra,distance,weight
1.823477,0.000000,1020.000000,7.22076128e+02
1.570796,0.294524,1040.000000,7.22032005e+02
2.300524,3.828816,930.000000,7.21785600e+02
2.000572,4.908739,1040.000000,7.21759541e+02
1.738244,0.294524,940.000000,7.21524834e+02
1.487366,4.319690,1030.000000,7.21508650e+02
2.834198,4.974188,950.000000,7.21315276e+02
0.730574,0.560999,860.000000,7.21247049e+02
1.318116,1.570796,1170.000000,7.21006386e+02
0.307395,5.497787,850.000000,7.20927421e+02
1.318116,2.159845,1160.000000,7.20691458e+02
1.403348,2.061670,1100.000000,7.20681233e+02
2.000572,4.516039,1150.000000,7.20610637e+02
1.141021,3.141593,1330.000000,7.20192882e+02
1.047198,5.203263,1210.000000,7.19869499e+02
0.102106,5.497787,960.000000,7.19757254e+02
0.841069,2.847068,1040.000000,7.19617537e+02
2.730455,3.337942,900.000000,7.19615282e+02
0.947970,2.552544,950.000000,7.19528257e+02
1.570796,1.276272,1000.000000,7.19461552e+02
1.487366,2.552544,1250.000000,7.19442261e+02
2.519224,5.628687,900.000000,7.19344572e+02
2.300524,5.595962,960.000000,7.19240475e+02
2.730455,1.767146,980.000000,7.19238122e+02
2.937112,2.748894,900.000000,7.19128671e+02
3.039486,0.785398,1080.000000,7.19066284e+02
0.622368,4.581489,900.000000,7.18991993e+02
0.730574,5.273388,1010.000000,7.18987166e+02
0.622368,3.010693,890.000000,7.18898601e+02
0.516016,5.811946,840.000000,7.18491998e+02
1.487366,5.694137,1040.000000,7.17936729e+02
1.654226,3.337942,1090.000000,7.17915033e+02
0.841069,2.650719,1030.000000,7.17832148e+02
2.000572,1.963495,1230.000000,7.17391475e+02
2.094395,0.687223,1080.000000,7.17328558e+02
1.403348,1.079922,1160.000000,7.17291247e+02
2.094395,0.098175,930.000000,7.17097590e+02
0.730574,5.497787,1100.000000,7.16928933e+02
2.000572,0.589049,1230.000000,7.16859966e+02
0.204480,5.105088,930.000000,7.16826695e+02
1.910633,2.258020,1390.000000,7.16471896e+02
2.094395,3.436117,1030.000000,7.16223997e+02
1.910633,1.276272,1260.000000,7.15888087e+02
1.403348,5.203263,1060.000000,7.15803364e+02
1.738244,1.276272,1300.000000,7.15617397e+02
1.823477,1.374447,1240.000000,7.15460876e+02
1.318116,1.374447,1280.000000,7.15085600e+02
1.230959,3.239767,1130.000000,7.14806253e+02
1.654226,0.981748,1190.000000,7.14715852e+02
1.654226,1.963495,1060.000000,7.14700439e+02
1.403348,2.847068,1400.000000,7.14646069e+02
1.318116,5.890486,1000.000000,7.14509345e+02
1.230959,1.079922,1140.000000,7.14296113e+02
1.823477,5.105088,1140.000000,7.14260349e+02
1.141021,2.159845,1090.000000,7.14027438e+02
2.300524,5.006913,1060.000000,7.14011440e+02
2.937112,0.392699,1200.000000,7.13972926e+02
1.823477,0.392699,1060.000000,7.13666038e+02
3.039486,2.356194,930.000000,7.13400556e+02
1.823477,6.086836,1140.000000,7.13103537e+02
2.193623,0.392699,1260.000000,7.12885781e+02
2.300524,2.258020,940.000000,7.12882030e+02
2.300524,0.883573,920.000000,7.12833110e+02
0.947970,2.945243,1370.000000,7.12653096e+02
0.730574,1.907396,1020.000000,7.12526166e+02
1.738244,1.472622,1040.000000,7.12115978e+02
0.841069,1.079922,900.000000,7.11945988e+02
0.730574,2.804993,950.000000,7.11620215e+02
1.823477,0.981748,1380.000000,7.11557789e+02
2.000572,2.159845,1030.000000,7.11480870e+02
2.300524,2.454369,950.000000,7.11464133e+02
0.947970,2.356194,1050.000000,7.11444854e+02
1.823477,2.159845,1200.000000,7.11144340e+02
1.738244,0.294524,930.000000,7.11006468e+02
1.823477,0.196350,960.000000,7.10804802e+02
1.230959,0.490874,990.000000,7.10769726e+02
0.730574,0.785398,910.000000,7.10464374e+02
1.487366,2.945243,1060.000000,7.10435231e+02
2.625576,2.670354,840.000000,7.10414405e+02
1.487366,5.694137,1030.000000,7.09990830e+02
2.000572,5.497787,1190.000000,7.09691504e+02
1.047198,2.847068,1150.000000,7.09664172e+02
0.622368,0.654498,880.000000,7.09633233e+02
1.403348,5.792311,1100.000000,7.09486188e+02
2.193623,4.712389,1170.000000,7.09469580e+02
2.730455,2.552544,900.000000,7.09001460e+02
0.841069,0.490874,940.000000,7.08621492e+02
2.519224,5.628687,890.000000,7.08241852e+02
1.141021,0.981748,1080.000000,7.08064564e+02
2.937112,1.178097,1020.000000,7.08021138e+02
2.000572,3.141593,1200.000000,7.07706750e+02
2.000572,3.141593,1200.000000,7.07706750e+02
1.141021,3.141593,1310.000000,7.07525164e+02
1.738244,2.258020,1250.000000,7.07462526e+02
2.193623,0.589049,1010.000000,7.07263404e+02
1.654226,4.516039,1030.000000,7.06776914e+02
2.519224,1.178097,1010.000000,7.06740250e+02
1.487366,0.589049,970.000000,7.06533709e+02
1.487366,6.086836,1030.000000,7.06481231e+02
2.094395,2.650719,1030.000000,7.06421839e+02
2.094395,3.436117,1020.000000,7.06312667e+02
1.230959,0.098175,1030.000000,7.06115609e+02
0.411138,2.552544,1170.000000,7.05983997e+02
2.834198,2.879793,920.000000,7.05731323e+02
1.823477,0.981748,1370.000000,7.05699705e+02
1.318116,2.159845,1140.000000,7.05665579e+02
2.411019,0.112200,910.000000,7.05596191e+02
1.570796,3.043418,1080.000000,7.05142630e+02
2.730455,4.123340,900.000000,7.04975091e+02
1.570796,5.399612,980.000000,7.04567655e+02
1.654226,3.926991,1050.000000,7.04541787e+02
1.823477,2.356194,1250.000000,7.04373595e+02
1.230959,4.417865,1080.000000,7.04269755e+02
1.230959,3.043418,1180.000000,7.04178714e+02
1.230959,2.258020,1370.000000,7.04133580e+02
1.230959,6.185011,1050.000000,7.04081320e+02
0.841069,3.436117,1030.000000,7.03873325e+02
1.738244,0.098175,1070.000000,7.03854661e+02
2.411019,5.722187,830.000000,7.03530971e+02
1.141021,1.570796,1130.000000,7.03481733e+02
0.622368,4.843289,890.000000,7.03303078e+02
1.141021,5.497787,1010.000000,7.03256587e+02
2.519224,1.963495,1000.000000,7.02889956e+02
1.403348,6.185011,950.000000,7.02394544e+02
2.094395,3.239767,1040.000000,7.02214030e+02
1.654226,1.767146,1320.000000,7.02103483e+02
1.654226,0.196350,910.000000,7.02028447e+02
1.570796,5.792311,1130.000000,7.02003659e+02
2.730455,5.301438,910.000000,7.01994438e+02
2.193623,4.123340,990.000000,7.01646516e+02
2.193623,4.123340,990.000000,7.01646516e+02
1.318116,1.374447,1260.000000,7.01452690e+02
2.000572,3.141593,1190.000000,7.01063625e+02
1.141021,1.963495,970.000000,7.00891520e+02
0.947970,1.963495,1010.000000,7.00674579e+02
1.823477,5.497787,1240.000000,7.00394208e+02
1.318116,4.908739,1030.000000,7.00277156e+02
1.141021,4.712389,880.000000,7.00231282e+02
2.411019,3.253792,980.000000,7.00181342e+02
1.910633,2.650719,1070.000000,6.99615358e+02
2.094395,5.203263,1090.000000,6.99510004e+02
0.204480,0.392699,920.000000,6.99285881e+02
1.141021,3.926991,920.000000,6.99063062e+02
1.570796,2.454369,1070.000000,6.99041780e+02
1.487366,3.534292,1190.000000,6.99002634e+02
0.947970,5.105088,1080.000000,6.98892291e+02
1.738244,2.454369,1250.000000,6.98890982e+02
1.230959,3.239767,1110.000000,6.98746066e+02
2.519224,3.796091,880.000000,6.98558383e+02
1.403348,5.006913,1070.000000,6.98460736e+02
2.411019,0.560999,940.000000,6.97830594e+02
0.204480,3.534292,860.000000,6.97768801e+02
2.625576,2.670354,830.000000,6.97611876e+02
1.738244,0.883573,1140.000000,6.97611415e+02
0.622368,0.130900,930.000000,6.97451151e+02
1.654226,1.767146,1310.000000,6.97395925e+02
2.519224,0.916298,1080.000000,6.97309136e+02
2.000572,3.534292,920.000000,6.97306431e+02
3.039486,5.497787,890.000000,6.97296035e+02
2.300524,2.650719,900.000000,6.97236416e+02
2.519224,5.628687,880.000000,6.97152879e+02
1.047198,2.454369,1060.000000,6.97082535e+02
1.654226,3.337942,1060.000000,6.97064680e+02
1.654226,4.908739,980.000000,6.96774111e+02
1.141021,2.159845,1070.000000,6.96626914e+02
2.000572,0.981748,1270.000000,6.96560897e+02
1.403348,4.221515,1220.000000,6.96432265e+02
2.094395,3.436117,1010.000000,6.96416246e+02
1.318116,4.319690,1310.000000,6.96343747e+02
0.204480,4.319690,1030.000000,6.96289453e+02
1.487366,4.516039,1320.000000,6.95836496e+02
1.487366,4.516039,1320.000000,6.95836496e+02
2.300524,3.239767,990.000000,6.95598100e+02
2.000572,2.356194,1320.000000,6.95592337e+02
0.622368,3.796091,990.000000,6.95496415e+02
0.622368,4.319690,980.000000,6.95044797e+02
1.403348,4.614214,1310.000000,6.94968480e+02
0.947970,2.159845,980.000000,6.94406915e+02
2.094395,1.472622,1160.000000,6.94128330e+02
0.516016,2.984513,950.000000,6.94069155e+02
1.047198,4.614214,1090.000000,6.93839759e+02
1.230959,1.276272,1110.000000,6.93825552e+02
2.000572,4.908739,1010.000000,6.93598660e+02
1.487366,3.534292,1180.000000,6.93552521e+02
1.487366,5.497787,980.000000,6.93200795e+02
2.094395,1.668971,1020.000000,6.93188730e+02
1.318116,3.730641,1150.000000,6.92917440e+02
2.094395,4.614214,1050.000000,6.92761401e+02
2.411019,1.458597,980.000000,6.92558650e+02
1.141021,1.374447,1070.000000,6.92431291e+02
0.947970,0.196350,850.000000,6.91898141e+02
1.910633,2.258020,1340.000000,6.91720918e+02
2.094395,5.399612,1040.000000,6.91576037e+02
1.910633,1.276272,1220.000000,6.91515042e+02
1.738244,6.185011,1210.000000,6.91474235e+02
1.654226,0.392699,1050.000000,6.91443374e+02
2.730455,5.301438,900.000000,6.91310439e+02
2.937112,4.319690,930.000000,6.90875952e+02
1.318116,4.908739,1020.000000,6.90856524e+02
2.193623,2.748894,1000.000000,6.90851310e+02
2.000572,1.570796,1090.000000,6.90553293e+02
2.411019,3.253792,970.000000,6.90459036e+02
0.841069,5.595962,880.000000,6.90325226e+02
1.403348,5.006913,1060.000000,6.90301350e+02
1.823477,2.159845,1170.000000,6.90203619e+02
1.823477,1.374447,1200.000000,6.90195862e+02
1.738244,0.294524,910.000000,6.89947718e+02
0.730574,2.804993,930.000000,6.89801785e+02
2.193623,1.374447,1140.000000,6.89483270e+02
0.622368,0.392699,900.000000,6.89162585e+02
1.230959,3.043418,1160.000000,6.89146577e+02
2.411019,2.580594,910.000000,6.88775574e+02
1.141021,5.105088,1150.000000,6.88583870e+02
1.047198,2.847068,1120.000000,6.88507566e+02
2.094395,0.490874,1050.000000,6.88391671e+02
1.230959,3.436117,1140.000000,6.88263306e+02
0.622368,2.748894,950.000000,6.88239289e+02
0.516016,2.670354,890.000000,6.87953116e+02
2.730455,2.159845,810.000000,6.87826277e+02
0.841069,0.490874,920.000000,6.87824166e+02
1.654226,3.730641,1150.000000,6.87442090e+02
0.730574,1.009798,850.000000,6.87411039e+02
1.570796,1.472622,1040.000000,6.87134756e+02
1.318116,1.767146,980.000000,6.87078550e+02
2.000572,1.374447,1230.000000,6.86813205e+02
1.141021,3.337942,1120.000000,6.86698654e+02
1.047198,3.436117,1140.000000,6.86301895e+02
1.047198,2.061670,970.000000,6.85808985e+02
2.193623,4.712389,1140.000000,6.85540044e+02
1.654226,2.356194,1290.000000,6.85011284e+02
1.318116,3.141593,1200.000000,6.84879988e+02
1.047198,3.239767,1210.000000,6.84688191e+02
1.738244,4.221515,1000.000000,6.84682014e+02
1.403348,0.883573,970.000000,6.84465275e+02
0.622368,3.010693,860.000000,6.84354979e+02
1.047198,1.079922,1190.000000,6.84315621e+02
1.910633,4.417865,1100.000000,6.84128954e+02
0.516016,0.471239,930.000000,6.83950542e+02
0.947970,0.589049,880.000000,6.83752270e+02
1.823477,4.319690,1020.000000,6.83729319e+02
2.000572,1.767146,1230.000000,6.83693856e+02
0.841069,2.847068,1000.000000,6.83463939e+02
2.519224,4.843289,1100.000000,6.83147686e+02
2.411019,4.375790,850.000000,6.82892114e+02
0.516016,6.126106,830.000000,6.82068657e+02
0.730574,3.478192,960.000000,6.82028243e+02
0.730574,3.478192,960.000000,6.82028243e+02
0.516016,3.612832,990.000000,6.81890644e+02
0.622368,2.487094,900.000000,6.81870014e+02
1.570796,0.687223,1000.000000,6.81781801e+02
0.841069,0.687223,890.000000,6.81772621e+02
1.487366,4.516039,1300.000000,6.81453797e+02
2.000572,5.694137,1280.000000,6.81450901e+02
0.516016,2.042035,870.000000,6.81438976e+02
1.230959,1.472622,1060.000000,6.81373785e+02
2.193623,1.963495,1030.000000,6.81318480e+02
0.411138,2.552544,1140.000000,6.81110035e+02
2.300524,5.792311,830.000000,6.80959487e+02
0.947970,2.748894,1010.000000,6.80770767e+02
1.738244,0.098175,1040.000000,6.80614013e+02
2.094395,5.792311,1000.000000,6.80602106e+02
1.318116,0.981748,1070.000000,6.80568969e+02
1.318116,0.000000,920.000000,6.79953027e+02
1.047198,4.810564,1110.000000,6.79514509e+02
2.411019,5.946586,950.000000,6.79183916e+02
1.570796,1.472622,1030.000000,6.78956805e+02
0.411138,2.945243,940.000000,6.78863104e+02
1.570796,4.810564,1070.000000,6.78748634e+02
0.411138,1.374447,950.000000,6.78463181e+02
1.654226,1.963495,1020.000000,6.77762102e+02
0.102106,2.356194,910.000000,6.77341799e+02
0.730574,1.458597,930.000000,6.77133391e+02
1.318116,5.890486,960.000000,6.76905390e+02
2.300524,4.221515,790.000000,6.76890576e+02
1.047198,1.079922,1180.000000,6.76723562e+02
1.141021,2.945243,1090.000000,6.76714308e+02
2.300524,1.865321,900.000000,6.76314004e+02
2.300524,1.276272,960.000000,6.76278606e+02
1.047198,0.687223,980.000000,6.76048791e+02
0.307395,1.832596,960.000000,6.75999510e+02
1.230959,5.203263,1160.000000,6.75825928e+02
0.307395,0.261799,820.000000,6.75719370e+02
1.230959,4.810564,970.000000,6.75550485e+02
3.039486,5.497787,870.000000,6.75529150e+02
1.738244,3.239767,1090.000000,6.75208227e+02
2.193623,0.785398,1010.000000,6.74946781e+02
0.622368,0.130900,910.000000,6.74556687e+02
1.823477,5.497787,1200.000000,6.74490120e+02
1.487366,2.945243,1010.000000,6.74486935e+02
0.622368,4.319690,960.000000,6.74382158e+02
1.318116,4.516039,1180.000000,6.73776740e+02
1.738244,2.650719,1130.000000,6.73714211e+02
2.300524,5.988661,940.000000,6.73658235e+02
1.654226,4.123340,1090.000000,6.73590714e+02
1.654226,1.570796,980.000000,6.73458607e+02
2.519224,4.581489,840.000000,6.73418086e+02
1.487366,2.552544,1180.000000,6.73357585e+02
1.654226,1.767146,1260.000000,6.73247576e+02
1.047198,0.098175,860.000000,6.72784019e+02
2.411019,1.907396,910.000000,6.72588529e+02
1.403348,2.847068,1290.000000,6.72521768e+02
2.193623,4.516039,990.000000,6.71944274e+02
1.318116,5.105088,1130.000000,6.71904877e+02
0.622368,0.654498,850.000000,6.71863116e+02
1.047198,0.294524,1020.000000,6.71739479e+02
2.193623,0.196350,1070.000000,6.71561519e+02
1.230959,1.865321,970.000000,6.71106661e+02
1.823477,1.374447,1170.000000,6.71105581e+02
1.654226,5.105088,1090.000000,6.71004309e+02
1.654226,6.086836,1110.000000,6.71003129e+02
1.570796,1.472622,1020.000000,6.70750017e+02
1.318116,1.767146,960.000000,6.70211514e+02
1.318116,5.301438,1040.000000,6.69791476e+02
1.318116,5.694137,1350.000000,6.69354563e+02
0.841069,2.258020,880.000000,6.69274907e+02
2.937112,4.319690,910.000000,6.69114150e+02
1.403348,1.472622,1030.000000,6.69058407e+02
1.403348,5.595962,1290.000000,6.68653211e+02
1.570796,2.847068,910.000000,6.68590868e+02
1.403348,2.847068,1280.000000,6.68307741e+02
0.730574,2.804993,910.000000,6.68058370e+02
0.730574,2.804993,910.000000,6.68058370e+02
1.318116,4.319690,1260.000000,6.67831172e+02
1.487366,0.392699,1030.000000,6.67367306e+02
1.141021,5.105088,1120.000000,6.67354056e+02
1.823477,1.767146,1140.000000,6.67271852e+02
1.318116,0.785398,1080.000000,6.66966391e+02
2.300524,1.276272,950.000000,6.66964177e+02
2.094395,2.258020,930.000000,6.66955074e+02
1.654226,2.945243,1010.000000,6.66684917e+02
1.318116,4.516039,1170.000000,6.66627799e+02
1.318116,4.516039,1170.000000,6.66627799e+02
1.738244,3.436117,1360.000000,6.66607007e+02
1.654226,3.730641,1120.000000,6.66595236e+02
0.622368,2.748894,930.000000,6.66503239e+02
1.487366,3.141593,1050.000000,6.66438254e+02
1.910633,3.828816,940.000000,6.66300577e+02
1.738244,1.668971,1150.000000,6.66245632e+02
2.000572,1.570796,1060.000000,6.66187327e+02
1.738244,4.614214,950.000000,6.66043140e+02
1.570796,3.043418,1030.000000,6.65945817e+02
2.193623,5.890486,900.000000,6.65786334e+02
1.047198,1.865321,910.000000,6.65764058e+02
1.403348,0.883573,950.000000,6.65713712e+02
1.047198,0.490874,1000.000000,6.65697223e+02
1.654226,1.178097,1100.000000,6.65416465e+02
2.834198,5.497787,970.000000,6.65361560e+02
0.204480,0.392699,890.000000,6.65321586e+02
0.947970,2.159845,950.000000,6.65222543e+02
1.318116,2.748894,1100.000000,6.65022324e+02
2.300524,4.221515,780.000000,6.64171444e+02
3.039486,0.785398,1020.000000,6.63955076e+02
1.230959,4.221515,1380.000000,6.63676786e+02
2.000572,2.356194,1240.000000,6.63490372e+02
1.318116,5.694137,1340.000000,6.63415931e+02
1.047198,3.239767,1180.000000,6.63192410e+02
1.738244,1.865321,1260.000000,6.63074583e+02
2.411019,1.907396,900.000000,6.62425050e+02
0.947970,1.570796,950.000000,6.62374057e+02
2.519224,3.272492,880.000000,6.62363869e+02
1.141021,2.748894,1050.000000,6.62096699e+02
1.318116,4.319690,1250.000000,6.62002652e+02
1.403348,5.792311,1040.000000,6.61976653e+02
1.318116,3.534292,1170.000000,6.61692952e+02
0.307395,2.356194,960.000000,6.61601751e+02
1.654226,1.374447,990.000000,6.61465233e+02
0.947970,3.141593,1100.000000,6.61405312e+02
2.625576,4.241150,900.000000,6.61398591e+02
2.730455,4.516039,970.000000,6.61334232e+02
1.654226,3.926991,1000.000000,6.61332085e+02
2.000572,2.159845,970.000000,6.61318467e+02
0.841069,3.239767,1080.000000,6.61272737e+02
0.730574,0.560999,810.000000,6.60991616e+02
1.230959,2.258020,1280.000000,6.60901458e+02
2.411019,2.804993,820.000000,6.60411822e+02
0.307395,3.926991,930.000000,6.60146969e+02
2.000572,5.301438,910.000000,6.59964121e+02
1.230959,2.650719,1100.000000,6.59887529e+02
2.000572,0.785398,860.000000,6.59880790e+02
1.141021,3.534292,1020.000000,6.59694868e+02
1.823477,1.767146,1130.000000,6.59439490e+02
1.823477,1.767146,1130.000000,6.59439490e+02
1.654226,1.963495,1000.000000,6.59308645e+02
1.318116,0.785398,1070.000000,6.59078330e+02
2.730455,0.589049,980.000000,6.58776150e+02
2.000572,1.963495,1140.000000,6.58547097e+02
2.000572,0.000000,1000.000000,6.58337554e+02
1.910633,5.006913,1040.000000,6.58250286e+02
2.000572,4.712389,1030.000000,6.58094640e+02
1.910633,4.025166,1210.000000,6.57999147e+02
0.947970,2.945243,1270.000000,6.57789317e+02
0.102106,0.785398,900.000000,6.57746759e+02
1.910633,0.687223,1320.000000,6.57726081e+02
2.411019,0.336599,940.000000,6.57671951e+02
2.411019,6.170986,870.000000,6.57668527e+02
2.730455,1.767146,920.000000,6.57511965e+02
2.300524,0.883573,870.000000,6.56934557e+02
1.047198,2.454369,1010.000000,6.56828716e+02
2.834198,0.261799,1030.000000,6.56724387e+02
1.403348,3.239767,1240.000000,6.56609807e+02
1.318116,2.356194,960.000000,6.56366240e+02
2.411019,4.824589,950.000000,6.56344740e+02
2.193623,0.785398,990.000000,6.56284191e+02
2.193623,0.785398,990.000000,6.56284191e+02
1.654226,5.105088,1070.000000,6.56272570e+02
1.738244,5.006913,1110.000000,6.55835304e+02
1.230959,4.417865,1020.000000,6.55401788e+02
1.910633,2.847068,1110.000000,6.55226775e+02
2.000572,5.694137,1240.000000,6.55138524e+02
1.230959,1.668971,1060.000000,6.54536045e+02
2.000572,3.730641,990.000000,6.54249682e+02
2.000572,1.374447,1180.000000,6.54162042e+02
0.411138,3.337942,940.000000,6.53981682e+02
1.910633,1.472622,1170.000000,6.53897099e+02
0.622368,0.392699,870.000000,6.53573719e+02
0.622368,0.392699,870.000000,6.53573719e+02
0.730574,2.131795,940.000000,6.53199106e+02
1.654226,0.589049,980.000000,6.52962890e+02
0.947970,5.694137,800.000000,6.52833393e+02
1.141021,2.159845,1020.000000,6.52721424e+02
1.141021,5.497787,950.000000,6.52628872e+02
1.738244,1.472622,970.000000,6.52438340e+02
1.403348,2.650719,1180.000000,6.52162035e+02
1.738244,1.865321,1240.000000,6.52093976e+02
0.516016,0.471239,900.000000,6.52030887e+02
1.823477,1.374447,1140.000000,6.51905652e+02
1.654226,4.319690,860.000000,6.51190672e+02
0.841069,1.668971,1060.000000,6.50931459e+02
2.193623,5.105088,1060.000000,6.50923952e+02
1.823477,4.123340,1170.000000,6.50759721e+02
0.841069,5.988661,900.000000,6.50702506e+02
1.230959,5.988661,1020.000000,6.50677784e+02
2.834198,2.356194,850.000000,6.50600269e+02
2.300524,6.185011,880.000000,6.50004837e+02
2.094395,3.828816,870.000000,6.49822977e+02
0.307395,3.403392,780.000000,6.49736080e+02
2.000572,2.748894,960.000000,6.49629621e+02
0.730574,4.151390,890.000000,6.48871465e+02
2.000572,0.589049,1120.000000,6.48847786e+02
2.094395,2.650719,960.000000,6.48699207e+02
2.000572,3.337942,1040.000000,6.48669963e+02
1.318116,5.890486,930.000000,6.48596429e+02
0.730574,2.580594,870.000000,6.48172933e+02
0.622368,1.701696,940.000000,6.47668426e+02
2.193623,5.301438,900.000000,6.47382447e+02
1.047198,0.687223,950.000000,6.47292527e+02
1.654226,3.337942,990.000000,6.47188671e+02
2.300524,1.865321,870.000000,6.47101122e+02
2.193623,0.785398,980.000000,6.46955271e+02
2.834198,5.497787,950.000000,6.46390559e+02
2.519224,4.319690,910.000000,6.46185806e+02
1.738244,4.614214,930.000000,6.45839137e+02
1.403348,3.436117,1060.000000,6.45736613e+02
2.300524,0.883573,860.000000,6.45730771e+02
1.654226,0.589049,970.000000,6.45596160e+02
2.300524,5.399612,870.000000,6.45522436e+02
0.947970,2.356194,980.000000,6.45181677e+02
2.625576,6.126106,820.000000,6.45145660e+02
2.000572,1.963495,1120.000000,6.45119117e+02
2.094395,0.294524,990.000000,6.44964177e+02
0.947970,3.141593,1080.000000,6.44553788e+02
2.519224,2.748894,820.000000,6.44522722e+02
1.318116,3.141593,1140.000000,6.44397135e+02
0.411138,2.159845,1190.000000,6.44346852e+02
1.318116,4.319690,1220.000000,6.44278223e+02
0.516016,2.670354,850.000000,6.44141162e+02
1.047198,1.472622,990.000000,6.44126229e+02
2.411019,1.009798,940.000000,6.44105249e+02
2.625576,3.612832,920.000000,6.44054492e+02
0.411138,0.196350,790.000000,6.43414353e+02
1.403348,0.490874,980.000000,6.43184974e+02
1.141021,3.141593,1210.000000,6.42972732e+02
1.738244,3.239767,1050.000000,6.42931552e+02
2.000572,3.926991,990.000000,6.42323171e+02
2.411019,5.946586,910.000000,6.42273690e+02
0.947970,4.123340,980.000000,6.42095444e+02
1.823477,5.694137,1350.000000,6.42004267e+02
1.910633,5.006913,1020.000000,6.41556942e+02
1.823477,5.497787,1150.000000,6.41495270e+02
2.193623,1.570796,950.000000,6.41426356e+02
1.230959,4.025166,1120.000000,6.41419999e+02
2.300524,3.632467,890.000000,6.41156141e+02
2.193623,1.374447,1070.000000,6.40896491e+02
2.834198,1.308997,1010.000000,6.40810119e+02
2.000572,1.767146,1150.000000,6.40709199e+02
1.047198,5.595962,930.000000,6.40679595e+02
2.094395,2.650719,950.000000,6.40377317e+02
1.654226,2.748894,1030.000000,6.40222117e+02
1.823477,2.552544,1140.000000,6.40011386e+02
2.834198,0.261799,1010.000000,6.39975401e+02
2.730455,4.123340,840.000000,6.39855403e+02
1.047198,4.417865,1020.000000,6.39607062e+02
1.403348,1.865321,950.000000,6.39502479e+02
2.300524,6.185011,870.000000,6.38975254e+02
1.487366,4.516039,1240.000000,6.38219352e+02
0.841069,2.847068,950.000000,6.38132908e+02
2.519224,0.392699,990.000000,6.38113150e+02
1.654226,4.516039,950.000000,6.37854768e+02
0.411138,2.159845,1180.000000,6.37852292e+02
1.910633,5.595962,1150.000000,6.37767381e+02
2.193623,2.159845,1010.000000,6.37613484e+02
1.141021,5.301438,910.000000,6.37420012e+02
1.230959,1.079922,1050.000000,6.37132919e+02
2.000572,4.908739,950.000000,6.37082097e+02
1.318116,3.534292,1130.000000,6.37016957e+02
2.411019,0.560999,880.000000,6.36917835e+02
1.487366,2.945243,960.000000,6.36723090e+02
1.570796,1.865321,940.000000,6.36642902e+02
0.730574,4.375790,980.000000,6.36427260e+02
1.403348,1.472622,990.000000,6.35995521e+02
2.000572,2.159845,940.000000,6.35974487e+02
0.622368,1.963495,830.000000,6.35712333e+02
1.910633,1.079922,1160.000000,6.35693443e+02
2.834198,4.974188,870.000000,6.35519866e+02
1.318116,5.301438,1000.000000,6.35456840e+02
2.000572,5.694137,1210.000000,6.35270784e+02
2.193623,3.730641,870.000000,6.35174350e+02
1.230959,0.883573,1000.000000,6.35102998e+02
0.730574,3.478192,910.000000,6.35007775e+02
2.094395,4.614214,990.000000,6.34831135e+02
1.910633,1.472622,1140.000000,6.34700226e+02
1.047198,3.239767,1140.000000,6.34534723e+02
2.519224,5.105088,970.000000,6.34425487e+02
1.318116,4.908739,960.000000,6.34090946e+02
1.318116,1.178097,1070.000000,6.34054802e+02
1.823477,0.981748,1250.000000,6.33941411e+02
1.654226,3.534292,1250.000000,6.33781271e+02
2.193623,0.981748,910.000000,6.33721309e+02
0.947970,3.926991,910.000000,6.33658830e+02
2.000572,2.552544,990.000000,6.33539040e+02
2.193623,0.589049,930.000000,6.33414708e+02
1.318116,0.196350,1250.000000,6.33326710e+02
2.834198,1.308997,1000.000000,6.33231143e+02
2.193623,4.908739,1040.000000,6.33023122e+02
1.403348,5.006913,990.000000,6.32868745e+02
1.047198,3.043418,1060.000000,6.32502609e+02
2.193623,4.516039,950.000000,6.32369048e+02
2.625576,4.555309,840.000000,6.31743457e+02
2.411019,4.600189,890.000000,6.31530165e+02
1.230959,5.399612,990.000000,6.31397274e+02
1.141021,3.926991,860.000000,6.31294269e+02
1.487366,1.963495,990.000000,6.31229977e+02
1.230959,2.454369,1220.000000,6.31225612e+02
1.230959,2.454369,1220.000000,6.31225612e+02
1.487366,1.178097,1060.000000,6.30744290e+02
0.411138,0.196350,780.000000,6.30648192e+02
1.654226,4.123340,1030.000000,6.30606598e+02
2.193623,6.086836,880.000000,6.30128037e+02
1.910633,0.687223,1260.000000,6.30124396e+02
0.841069,2.454369,820.000000,6.29810797e+02
1.403348,2.650719,1140.000000,6.29234538e+02
0.947970,3.337942,920.000000,6.29165094e+02
0.947970,5.301438,880.000000,6.29115646e+02
0.841069,2.847068,940.000000,6.29058883e+02
0.307395,4.974188,850.000000,6.28925819e+02
1.910633,2.847068,1070.000000,6.28497041e+02
2.937112,1.178097,920.000000,6.28418713e+02
2.519224,3.796091,820.000000,6.28256525e+02
1.654226,3.534292,1240.000000,6.28063880e+02
0.947970,2.552544,850.000000,6.27833546e+02
1.318116,5.694137,1280.000000,6.27363201e+02
1.047198,3.632467,870.000000,6.27153111e+02
0.516016,5.497787,870.000000,6.26803581e+02
2.834198,1.832596,900.000000,6.26362552e+02
0.730574,1.234197,830.000000,6.26029073e+02
1.487366,2.552544,1110.000000,6.25721443e+02
2.193623,2.552544,830.000000,6.25469978e+02
1.047198,3.043418,1050.000000,6.25232545e+02
