# Highest 5000 probability pixels from Results/cumulative_reduced3Dmap-8_set_1.npz
# dec,ra,distance,weight
0.516016,3.298672,7.000000,2.50387376e+04
0.516016,3.298672,7.000000,2.50387376e+04
0.730574,4.824589,7.000000,2.49173223e+04
0.730574,4.824589,7.000000,2.49173223e+04
0.730574,4.824589,7.000000,2.49173223e+04
2.625576,5.183628,7.000000,2.48936041e+04
2.625576,5.183628,7.000000,2.48936041e+04
0.730574,5.946586,7.000000,2.48898989e+04
0.730574,5.946586,7.000000,2.48898989e+04
0.730574,5.946586,7.000000,2.48898989e+04
0.730574,5.946586,7.000000,2.48898989e+04
0.622368,4.843289,7.000000,2.48777982e+04
0.622368,4.843289,7.000000,2.48777982e+04
0.622368,4.843289,7.000000,2.48777982e+04
0.841069,2.454369,7.000000,2.48702853e+04
2.519224,1.701696,7.000000,2.48439516e+04
2.519224,1.701696,7.000000,2.48439516e+04
1.570796,4.221515,7.000000,2.48369229e+04
1.570796,4.221515,7.000000,2.48369229e+04
1.570796,4.221515,7.000000,2.48369229e+04
2.625576,3.926991,7.000000,2.47997014e+04
1.047198,5.792311,7.000000,2.47840781e+04
1.047198,5.792311,7.000000,2.47840781e+04
2.625576,5.811946,7.000000,2.47669278e+04
0.730574,4.151390,7.000000,2.47608979e+04
0.730574,4.151390,7.000000,2.47608979e+04
0.730574,4.151390,7.000000,2.47608979e+04
0.730574,4.151390,7.000000,2.47608979e+04
2.193623,2.552544,7.000000,2.47392633e+04
2.193623,2.552544,7.000000,2.47392633e+04
1.047198,0.098175,7.000000,2.47292512e+04
1.047198,0.098175,7.000000,2.47292512e+04
1.047198,0.098175,7.000000,2.47292512e+04
2.300524,2.847068,7.000000,2.46961053e+04
2.300524,2.847068,7.000000,2.46961053e+04
2.300524,2.847068,7.000000,2.46961053e+04
2.519224,0.654498,7.000000,2.46662236e+04
0.622368,1.963495,7.000000,2.46470545e+04
0.622368,1.963495,7.000000,2.46470545e+04
0.622368,1.963495,7.000000,2.46470545e+04
0.622368,1.963495,7.000000,2.46470545e+04
0.622368,1.963495,7.000000,2.46470545e+04
2.411019,2.580594,7.000000,2.46449524e+04
2.834198,2.879793,7.000000,2.46376047e+04
0.622368,4.581489,7.000000,2.46270471e+04
2.411019,6.170986,7.000000,2.45795518e+04
2.411019,6.170986,7.000000,2.45795518e+04
2.411019,6.170986,7.000000,2.45795518e+04
2.730455,4.123340,7.000000,2.45769628e+04
1.141021,3.926991,7.000000,2.45685460e+04
1.141021,3.926991,7.000000,2.45685460e+04
0.841069,4.025166,7.000000,2.45334078e+04
0.516016,2.356194,7.000000,2.45214000e+04
0.411138,4.908739,7.000000,2.45054008e+04
2.625576,1.727876,7.000000,2.44398330e+04
0.102106,0.785398,7.000000,2.44362715e+04
2.411019,0.112200,7.000000,2.44170086e+04
0.516016,6.126106,6.000000,2.44140712e+04
0.516016,6.126106,6.000000,2.44140712e+04
0.516016,6.126106,6.000000,2.44140712e+04
0.516016,5.497787,7.000000,2.44005437e+04
0.307395,2.879793,7.000000,2.43931029e+04
2.193623,5.301438,7.000000,2.43902302e+04
2.193623,5.301438,7.000000,2.43902302e+04
2.193623,5.301438,7.000000,2.43902302e+04
2.193623,5.301438,7.000000,2.43902302e+04
0.102106,5.497787,7.000000,2.43601607e+04
2.300524,0.687223,7.000000,2.43543355e+04
0.307395,3.403392,6.000000,2.43405954e+04
0.307395,3.403392,6.000000,2.43405954e+04
0.307395,3.403392,6.000000,2.43405954e+04
2.193623,5.694137,7.000000,2.43343378e+04
2.193623,5.694137,7.000000,2.43343378e+04
2.193623,5.694137,7.000000,2.43343378e+04
2.193623,5.694137,7.000000,2.43343378e+04
2.193623,5.694137,7.000000,2.43343378e+04
2.519224,5.890486,7.000000,2.43238976e+04
2.519224,5.890486,7.000000,2.43238976e+04
2.519224,5.890486,7.000000,2.43238976e+04
2.519224,5.890486,7.000000,2.43238976e+04
0.204480,5.105088,7.000000,2.43127105e+04
2.000572,3.534292,7.000000,2.43120229e+04
2.000572,3.534292,7.000000,2.43120229e+04
2.000572,3.534292,7.000000,2.43120229e+04
2.730455,3.730641,7.000000,2.43024658e+04
2.730455,3.730641,7.000000,2.43024658e+04
0.730574,4.600189,7.000000,2.42546088e+04
0.730574,4.600189,7.000000,2.42546088e+04
2.519224,3.272492,7.000000,2.42507125e+04
2.519224,3.272492,7.000000,2.42507125e+04
0.622368,4.057891,7.000000,2.42420364e+04
2.411019,4.600189,7.000000,2.42334342e+04
2.411019,4.600189,7.000000,2.42334342e+04
2.411019,4.600189,7.000000,2.42334342e+04
